-85.761151,38.21751,University of Louisville,,,,,"{name:""",University of Louisville,""",lat:",38.21751,",",lon:,-85.761151,"},","{name:""University of Louisville"",lat:38.21751, lon:-85.761151},"
-86.237512,41.696837,University of Notre Dame,,,,,"{name:""",University of Notre Dame,""",lat:",41.696837,",",lon:,-86.237512,"},","{name:""University of Notre Dame"",lat:41.696837, lon:-86.237512},"
-79.953205,40.444349,University of Pittsburgh,,,,,"{name:""",University of Pittsburgh,""",lat:",40.444349,",",lon:,-79.953205,"},","{name:""University of Pittsburgh"",lat:40.444349, lon:-79.953205},"
-82.413855,28.06181,University of South Florida,,,,,"{name:""",University of South Florida,""",lat:",28.06181,",",lon:,-82.413855,"},","{name:""University of South Florida"",lat:28.06181, lon:-82.413855},"
-75.341641,40.036228,Villanova University,,,,,"{name:""",Villanova University,""",lat:",40.036228,",",lon:,-75.341641,"},","{name:""Villanova University"",lat:40.036228, lon:-75.341641},"
-79.954113,39.634682,West Virginia University,,,,,"{name:""",West Virginia University,""",lat:",39.634682,",",lon:,-79.954113,"},","{name:""West Virginia University"",lat:39.634682, lon:-79.954113},"
-71.099688,42.349634,Boston University,,,,,"{name:""",Boston University,""",lat:",42.349634,",",lon:,-71.099688,"},","{name:""Boston University"",lat:42.349634, lon:-71.099688},"
-73.823013,42.686581,SUNY Albany,,,,,"{name:""",SUNY Albany,""",lat:",42.686581,",",lon:,-73.823013,"},","{name:""SUNY Albany"",lat:42.686581, lon:-73.823013},"
-75.97006,42.08755,SUNY Binghamton,,,,,"{name:""",SUNY Binghamton,""",lat:",42.08755,",",lon:,-75.97006,"},","{name:""SUNY Binghamton"",lat:42.08755, lon:-75.97006},"
-73.116417,40.914268,SUNY Stony Brook,,,,,"{name:""",SUNY Stony Brook,""",lat:",40.914268,",",lon:,-73.116417,"},","{name:""SUNY Stony Brook"",lat:40.914268, lon:-73.116417},"
-72.713725,41.794268,University of Hartford,,,,,"{name:""",University of Hartford,""",lat:",41.794268,",",lon:,-72.713725,"},","{name:""University of Hartford"",lat:41.794268, lon:-72.713725},"
-68.666023,44.89753,University of Maine,,,,,"{name:""",University of Maine,""",lat:",44.89753,",",lon:,-68.666023,"},","{name:""University of Maine"",lat:44.89753, lon:-68.666023},"
-76.7076768,39.2553811,University of Maryland - Baltimore County,,,,,"{name:""",University of Maryland - Baltimore County,""",lat:",39.2553811,",",lon:,-76.7076768,"},","{name:""University of Maryland - Baltimore County"",lat:39.2553811, lon:-76.7076768},"
-70.929622,43.136241,University of New Hampshire,,,,,"{name:""",University of New Hampshire,""",lat:",43.136241,",",lon:,-70.929622,"},","{name:""University of New Hampshire"",lat:43.136241, lon:-70.929622},"
-73.197685,44.477733,University of Vermont,,,,,"{name:""",University of Vermont,""",lat:",44.477733,",",lon:,-73.197685,"},","{name:""University of Vermont"",lat:44.477733, lon:-73.197685},"
-85.408989,40.198266,Ball State University,,,,,"{name:""",Ball State University,""",lat:",40.198266,",",lon:,-85.408989,"},","{name:""Ball State University"",lat:40.198266, lon:-85.408989},"
-83.63002,41.374827,Bowling Green State University,,,,,"{name:""",Bowling Green State University,""",lat:",41.374827,",",lon:,-83.63002,"},","{name:""Bowling Green State University"",lat:41.374827, lon:-83.63002},"
-84.779526,43.570939,Central Michigan University,,,,,"{name:""",Central Michigan University,""",lat:",43.570939,",",lon:,-84.779526,"},","{name:""Central Michigan University"",lat:43.570939, lon:-84.779526},"
-83.622477,42.248441,Eastern Michigan University,,,,,"{name:""",Eastern Michigan University,""",lat:",42.248441,",",lon:,-83.622477,"},","{name:""Eastern Michigan University"",lat:42.248441, lon:-83.622477},"
-81.3426916,41.1482155,Kent State University,,,,,"{name:""",Kent State University,""",lat:",41.1482155,",",lon:,-81.3426916,"},","{name:""Kent State University"",lat:41.1482155, lon:-81.3426916},"
-84.734674,39.511905,Miami of Ohio University,,,,,"{name:""",Miami of Ohio University,""",lat:",39.511905,",",lon:,-84.734674,"},","{name:""Miami of Ohio University"",lat:39.511905, lon:-84.734674},"
-88.765279,41.933279,Northern Illinois University,,,,,"{name:""",Northern Illinois University,""",lat:",41.933279,",",lon:,-88.765279,"},","{name:""Northern Illinois University"",lat:41.933279, lon:-88.765279},"
-82.1047074,39.3259589,Ohio University,,,,,"{name:""",Ohio University,""",lat:",39.3259589,",",lon:,-82.1047074,"},","{name:""Ohio University"",lat:39.3259589, lon:-82.1047074},"
-78.787583,43.002034,SUNY Buffalo,,,,,"{name:""",SUNY Buffalo,""",lat:",43.002034,",",lon:,-78.787583,"},","{name:""SUNY Buffalo"",lat:43.002034, lon:-78.787583},"
-81.513794,41.077671,University of Akron,,,,,"{name:""",University of Akron,""",lat:",41.077671,",",lon:,-81.513794,"},","{name:""University of Akron"",lat:41.077671, lon:-81.513794},"
-83.614327,41.658589,University of Toledo,,,,,"{name:""",University of Toledo,""",lat:",41.658589,",",lon:,-83.614327,"},","{name:""University of Toledo"",lat:41.658589, lon:-83.614327},"
-85.6152186,42.2831778,Western Michigan University,,,,,"{name:""",Western Michigan University,""",lat:",42.2831778,",",lon:,-85.6152186,"},","{name:""Western Michigan University"",lat:42.2831778, lon:-85.6152186},"
-79.991398,40.437049,Duquesne University,,,,,"{name:""",Duquesne University,""",lat:",40.437049,",",lon:,-79.991398,"},","{name:""Duquesne University"",lat:40.437049, lon:-79.991398},"
-73.886392,40.862243,Fordham University,,,,,"{name:""",Fordham University,""",lat:",40.862243,",",lon:,-73.886392,"},","{name:""Fordham University"",lat:40.862243, lon:-73.886392},"
-77.047578,38.900846,George Washington University,,,,,"{name:""",George Washington University,""",lat:",38.900846,",",lon:,-77.047578,"},","{name:""George Washington University"",lat:38.900846, lon:-77.047578},"
-75.153787,40.038617,La Salle University,,,,,"{name:""",La Salle University,""",lat:",40.038617,",",lon:,-75.153787,"},","{name:""La Salle University"",lat:40.038617, lon:-75.153787},"
-75.236162,39.995283,Saint Joseph's University,,,,,"{name:""",Saint Joseph's University,""",lat:",39.995283,",",lon:,-75.236162,"},","{name:""Saint Joseph's University"",lat:39.995283, lon:-75.236162},"
